"Subject 
(name of deposit data)",g__[Eubacterium],g__[Prevotella],g__[Ruminococcus],g__1-68,g__Acidaminococcus,g__Acinetobacter,g__Actinomyces,g__Adlercreutzia,g__Akkermansia,g__Alistipes,g__Anaerococcus,g__Anaerofustis,g__Anaerostipes,g__Anaerotruncus,g__Atopobium,g__Bacillus,g__Bacteroides,g__Bifidobacterium,g__Bilophila,g__Blautia,g__Bulleidia,g__Butyricicoccus,g__Butyricimonas,g__Campylobacter,g__Catenibacterium,g__cc_115,g__Cetobacterium,g__Christensenella,g__Citrobacter,g__Cloacibacillus,g__Clostridium_Clostridiaceae,g__Clostridium_Lachnospiraceae,g__Clostridium,g__Collinsella,g__Comamonas,g__Coprobacillus,g__Coprococcus,g__Corynebacterium,g__Desulfovibrio,g__Dialister,g__Dorea,g__Edwardsiella,g__Eggerthella,g__Enterococcus,g__Epulopiscium,g__Escherichia,g__Faecalibacterium,g__Finegoldia,g__Fusobacterium,g__Gemmiger,g__Granulicatella,g__Haemophilus,g__Holdemania,g__Klebsiella,g__Lachnobacterium,g__Lachnospira,g__Lactobacillus,g__Lactococcus,g__Leuconostoc,g__Megamonas,g__Megasphaera,g__Mitsuokella,g__Mogibacterium,g__Morganella,g__Mucispirillum,g__Odoribacter,g__Oribacterium,g__Oscillospira,g__Oxalobacter,g__p-75-a5,g__Parabacteroides,g__Paraprevotella,g__Parvimonas,g__Pediococcus,g__Peptococcus,g__Peptoniphilus,g__Phascolarctobacterium,g__Porphyromonas,g__Prevotella,g__Propionibacterium,g__Providencia,g__Pseudomonas,g__Pseudoramibacter_Eubacterium,g__rc4-4,g__RFN20,g__Rikenella,g__Roseburia,g__Rothia,g__Ruminococcus,g__Serratia,g__Slackia,g__SMB53,g__Sphingomonas,g__Staphylococcus,g__Streptococcus,g__Succinivibrio,g__Sutterella,g__Synergistes,g__Turicibacter,g__Veillonella,g__WAL_1855D,g__Weissella,age
Japanese231,0.09061748195669601,0.0,0.127906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01242983159583,0.0,0.0,0.0,0.012028869286286999,0.016439454691259,0.0,0.186046511627906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011226944667201,0.0,0.0,0.0,0.0,0.007618283881315,0.048115477145147995,0.0,0.0,0.0,0.021251002405773996,0.0,0.0,0.0,0.0,0.0,0.010825982357658002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016439454691259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018444266238974,0.0,0.0,0.007217321571771999,0.0,0.0,0.0,0.0,0.17361668003207598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Japanese232,0.0,0.0,0.059606848446417005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009511731135067,0.0,0.0,0.009511731135067,0.071020925808497,0.016804058338618,0.0,0.213696892834495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004121750158529,0.0,0.0,0.0,0.0,0.0,0.126823081800887,0.0,0.0,0.0,0.008877615726062,0.0,0.0,0.0,0.0,0.0,0.093849080532657,0.0,0.0,0.031705770450222,0.0,0.0,0.0,0.0,0.0,0.023145212428662004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004755865567533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138871274571972,0.0,0.023462270133163998,0.0,0.0,0.0,0.0,0.0,0.005389980976538001,0.0,0.011097019657578,0.0,0.0,0.0,0.0,0.0,20-60
Japanese233,0.0,0.0,0.036008676789587996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008676789587851999,0.065509761388286,0.0,0.287201735357917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007375271149675,0.0,0.0,0.0,0.0,0.0,0.034273318872017004,0.0,0.0,0.0,0.010412147505423,0.0,0.0,0.0,0.0,0.0,0.09718004338394802,0.0,0.0,0.051626898047722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003470715835141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.157483731019522,0.0,0.005206073752711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-60
Japanese234,0.0,0.0,0.042042583904727995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020389750992422,0.022374594009383,0.13984121255864299,0.0,0.19974738361602304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029050884157343995,0.0,0.0,0.0,0.0,0.0,0.10429447852760698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057560447491879996,0.0,0.0,0.0052327679538070005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002706604114038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018765788523999002,0.0,0.094731143991339,0.0,0.0,0.0,0.0,0.0,0.024720317574883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-10
Japanese235,0.0,0.0,0.01645399597045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05977165883143,0.0,0.16453995970449897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032236400268637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040295500335800006,0.005708529214238001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47750167897918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-10
Japanese236,0.0,0.0,0.04883153121730001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007673526334146999,0.0,0.08685036623648401,0.0,0.332054412277642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014300662713638002,0.0,0.0,0.0,0.0,0.0,0.142657830484827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.140913847227066,0.0,0.0,0.012556679455877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072549703522846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-60
Japanese237,0.0,0.0,0.017079889807163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028925619834711,0.044903581267217996,0.0,0.175757575757575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008815426997245001,0.0,0.0,0.0,0.0,0.0,0.09173553719008301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107438016528925,0.0,0.0,0.031404958677686,0.0,0.0,0.0,0.0,0.0,0.001928374655647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16198347107438,0.0,0.177134986225895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-60
Japanese238,0.0,0.0,0.027731092436975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008403361344538,0.0058823529411759995,0.061344537815126006,0.0,0.138655462184873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021008403361345004,0.0,0.0,0.0,0.0,0.0,0.140756302521008,0.0,0.0,0.003781512605042,0.0,0.0,0.0,0.0,0.0,0.0,0.22016806722689003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012184873949579999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09453781512605,0.0,0.07478991596638701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-10
Japanese239,0.0,0.0,0.041108986615679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030911408540472002,0.06246016571064401,0.0,0.205544933078393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.134799235181644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04652644996813299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004780114722753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08540471637986001,0.0,0.17686424474187304,0.0,0.0,0.0,0.0,0.0,0.018801784576163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-10
Japanese240,0.0,0.0,0.064372589735983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018392168495995,0.0,0.0,0.0,0.0,0.042717294571344,0.0,0.256303767428062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006229605458321,0.006822901216255999,0.0,0.0,0.0,0.0,0.16256303767428,0.0,0.0,0.0,0.044793829724117,0.0,0.0,0.0,0.0,0.0,0.11806585582913,0.0,0.0,0.006822901216255999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045683773361019996,0.0,0.005932957579353001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-60
Japanese241,0.0,0.0,0.073536768384192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013506753376688,0.21310655327663802,0.0,0.37618809404702297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013006503251626,0.0,0.0,0.0,0.0,0.0,0.0,0.010505252626313,0.0,0.0,0.06403201600800401,0.0,0.0,0.12106053026513199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012006003001501002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006503251625813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027013506753377003,0.0,0.0,0.0,0.0,0.0,0.05502751375687799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-60
Japanese242,0.048648648648649,0.0,0.04029484029484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033415233415232996,0.0,0.3837837837837829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004422604422604,0.0,0.0,0.0,0.016707616707616998,0.0,0.0,0.0,0.0,0.0,0.024570024570025002,0.0,0.0,0.0,0.001474201474201,0.0,0.0,0.0,0.0,0.0,0.0,0.014742014742015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091400491400491,0.0,0.015233415233415003,0.0,0.0,0.0,0.0,0.0,0.312039312039312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-10
Japanese243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5511764705882349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017058823529411998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.351176470588235,0.0,0.022352941176471002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-10
Japanese244,0.032213370280568,0.0,0.040180117769311005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119154832005542,0.0,0.0,0.0,0.0,0.006927606511949999,0.0,0.0,0.0,0.0,0.0,0.016279875303083,0.0,0.0,0.0,0.0,0.0,0.005542085209560001,0.0,0.0,0.005195704883963,0.010391409767924999,0.0,0.0,0.0,0.0,0.0,0.028056806373397997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034638032559749996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081052996189816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5770696224454449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80-109
Japanese245,0.022967386311438,0.0,0.04042259990813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010105649977033001,0.0,0.0,0.0,0.271015158474965,0.0,0.0,0.12884703720716498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01837390904915,0.0,0.0,0.0,0.0,0.0,0.050987597611392,0.0,0.0,0.0,0.028938906752412,0.0,0.0,0.0,0.0,0.0,0.110932475884244,0.0,0.0,0.029627928341755,0.0,0.001148369315572,0.0,0.0,0.0,0.007808911345889001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01676619200735,0.0,0.001148369315572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07969683050068901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006890215893430001,0.0,
Japanese246,0.013677811550152002,0.0,0.08852583586626099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009498480243161,0.087006079027356,0.0,0.104103343465045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015197568389058001,0.014057750759878,0.0,0.0,0.0,0.0,0.012537993920973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.185790273556231,0.0,0.0,0.142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.007218844984802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241641337386018,0.0,0.0034194528875380005,0.0,0.0,0.0,0.0,0.0,0.006079027355623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-60
Japanese247,0.108959632425336,0.0,0.03019363308172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097472924187726,0.051526091237282995,0.0,0.11946176567115101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009845749917952,0.0,0.0,0.0,0.0,0.0,0.085329832622251,0.0,0.0,0.014440433212996,0.017394158188382,0.0,0.0,0.0,0.0,0.0,0.15621923203150598,0.0,0.0,0.021332458155563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00951755825402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023629799803085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102723990810633,0.0,0.008204791598293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019363308171972,0.0,0.0,0.0,0.0,0.0,20-60
Japanese248,0.0,0.0,0.207775919732441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132107023411371,0.0,0.262123745819398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076923076923077,0.0,0.0,0.0,0.015468227424749,0.0,0.0,0.0,0.0,0.0,0.017558528428093998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033444816053509996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014214046822741997,0.0,0.0,0.0,0.0,0.0,0.250836120401337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-10
Japanese249,0.0,0.0,0.083579569438582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20092866188265,0.072604474461798,0.0,0.152384972562262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010552975939215,0.0,0.0,0.0,0.0,0.0,0.076825664837484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.131279020683832,0.0,0.0,0.026171380329252997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033769523005490005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017306880540312,0.0,0.029548332629802002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-60
Japanese250,0.0,0.0,0.043159609120521004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6286644951140059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065146579804559995,0.0,0.0,0.0,0.0,0.031758957654722995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013029315960911999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051302931596091,0.066775244299674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13029315960912,0.0,0.0,0.0,0.0,0.018729641693811,0.0,0.0,0-10
Japanese251,0.05719557195572,0.0,0.047232472324722996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010332103321033001,0.0,0.20922509225092198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032472324723247,0.0,0.0,0.0,0.065682656826568,0.0,0.0,0.0,0.0,0.0,0.035793357933579004,0.0,0.0,0.014760147601476002,0.0,0.0,0.0,0.0,0.0,0.0,0.007380073800738001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023247232472325,0.0,0.075645756457565,0.0,0.0,0.0,0.0,0.0,0.15350553505535,0.0,0.0,0.0,0.014022140221402,0.0,0.0,0.0,
Japanese252,0.0038518518518520003,0.0,0.008592592592593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015111111111111,0.0,0.0,0.18103703703703697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059555555555556,0.0,0.0,0.0,0.022222222222222,0.0,0.0,0.0,0.0,0.0,0.016592592592593002,0.0,0.0,0.056296296296296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006222222222221999,0.0,0.0,0.0065185185185189995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.205629629629629,0.0,0.081185185185185,0.0,0.0,0.0,0.0,0.0,0.166814814814814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Japanese253,0.0,0.0,0.085781433607521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015667841754798,0.0,0.0,0.0,0.032119075597336004,0.049745397571484995,0.0,0.28045436741088897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009400705052879,0.0,0.0,0.0,0.0,0.0,0.052095573834704,0.0,0.0,0.0,0.018409714061888,0.0,0.0,0.0,0.0,0.0,0.12416764590677601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008617312965139,0.0,0.0,0.005483744614178999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00156678417548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-60
Japanese254,0.0,0.0,0.206625491297024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012352610892757,0.11398090960134698,0.0,0.285233015160022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165075800112296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016844469399214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-10
Japanese255,0.32794830371567,0.0,0.131663974151857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009693053311793001,0.018982229402262,0.0,0.188610662358642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040791599353796,0.0,0.0,0.0,0.05250403877221299,0.0,0.0,0.0,0.0,0.0,0.076332794830372,0.0,0.0,0.016155088852988997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006462035541195,0.0,0.0,0.008885298869144001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028271405492730002,0.0,0.010904684975767,0.0,0.0,0.0,0.0,0.0,0.015347334410338998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-60
Japanese256,0.11304347826086901,0.0,0.079652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.002434782608696,0.0,0.0,0.0,0.0,0.0,0.0,0.012521739130435,0.08139130434782599,0.0,0.22191304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108869565217391,0.0,0.0,0.013913043478261002,0.06330434782608702,0.0,0.0,0.0,0.0,0.0,0.042086956521739,0.0,0.0,0.03304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029217391304348,0.0,0.035826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-60
Japanese257,0.0,0.0,0.213648701046917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.470531213648701,0.046723536254362,0.0,0.023264831329973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007367196587825,0.0,0.007948817371074,0.00271423032183,0.0,0.0,0.0,0.0,0.112252811167119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006591702210159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021326095385810003,0.0,0.003489724699496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008530438154323,0.0,0.0,0.0,0.0,0.0,0-10
